,predictor_name,coef,fold
281,lspFreq_sma.5._iqr2.3,-0.807565801918061,2
282,lspFreq_sma.5._iqr1.3,-0.9868776311752963,2
283,lspFreq_sma.6._min,-1.2660587576024098,2
284,lspFreq_sma.6._minPos,-0.30833247852365087,2
285,lspFreq_sma.6._kurtosis,-1.457914749239607,2
286,lspFreq_sma.6._iqr1.2,1.905357494894527,2
287,lspFreq_sma.6._iqr2.3,-0.48958192640439235,2
288,lspFreq_sma.7._max,-0.5223523165711612,2
289,lspFreq_sma.7._quartile3,-1.3803020108367514,2
290,lspFreq_sma.7._iqr1.2,-1.4574893245655391,2
291,pcm_zcr_sma_linregc1,0.7411311851165034,2
292,voiceProb_sma_linregc2,-1.003176047901487,2
293,voiceProb_sma_quartile3,-1.2150064884730454,2
294,F0_sma_minPos,0.5338161884470839,2
295,F0_sma_quartile1,0.038895078033050756,2
296,F0env_sma_maxPos,-0.7454776319494281,2
297,F0env_sma_linregc1,1.2033232244940626,2
298,F0env_sma_linregerrQ,0.9221687452024435,2
299,F0env_sma_kurtosis,2.006616528480555,2
300,F0env_sma_iqr1.2,-0.6399629725794111,2
301,F0env_sma_iqr2.3,0.4975894632094102,2
302,pcm_loudness_sma_de_maxPos,-0.3925214531770705,2
303,pcm_loudness_sma_de_skewness,-0.3439221317383313,2
304,pcm_loudness_sma_de_kurtosis,0.10442999984774544,2
305,mfcc_sma_de.1._maxPos,-0.4072192376571131,2
306,mfcc_sma_de.1._skewness,-0.5361716419543263,2
307,mfcc_sma_de.1._quartile2,1.1419501739841786,2
308,mfcc_sma_de.2._linregerrA,-1.5750678948378465,2
309,mfcc_sma_de.2._skewness,-0.06879693290790723,2
310,mfcc_sma_de.2._kurtosis,0.5835375681265136,2
311,mfcc_sma_de.3._skewness,0.4425852172501823,2
312,mfcc_sma_de.4._linregc1,-0.8684038152465114,2
313,mfcc_sma_de.4._linregerrQ,-1.564164912595359,2
314,mfcc_sma_de.4._skewness,-0.25585943660237875,2
315,mfcc_sma_de.4._quartile1,0.9554927737345424,2
316,mfcc_sma_de.5._range,-0.028604997461068704,2
317,mfcc_sma_de.5._minPos,-0.4393183931560122,2
318,mfcc_sma_de.5._linregc2,0.6881944521817898,2
319,mfcc_sma_de.5._kurtosis,0.140980668900474,2
320,mfcc_sma_de.5._quartile2,0.2917020250565877,2
321,mfcc_sma_de.6._minPos,-0.7362675365223778,2
322,mfcc_sma_de.6._linregc2,-1.383504228532415,2
323,mfcc_sma_de.6._skewness,-0.6967114781512512,2
324,mfcc_sma_de.6._quartile1,0.9711046869129651,2
325,mfcc_sma_de.6._iqr2.3,-0.5054450499028191,2
326,mfcc_sma_de.7._linregc2,-1.531346496115179,2
327,mfcc_sma_de.7._quartile2,0.8613489387307209,2
328,mfcc_sma_de.7._iqr2.3,-0.23841140381192488,2
329,mfcc_sma_de.8._amean,0.7979866442135571,2
330,mfcc_sma_de.8._stddev,-0.4393324731459634,2
331,mfcc_sma_de.8._skewness,0.5279592634128705,2
332,mfcc_sma_de.8._iqr1.2,-0.6600436392006426,2
333,mfcc_sma_de.9._minPos,-0.20336934773000542,2
334,mfcc_sma_de.9._kurtosis,-1.0153100641659802,2
335,mfcc_sma_de.9._quartile2,-0.4793141905022431,2
336,mfcc_sma_de.10._maxPos,1.29332771905094,2
337,mfcc_sma_de.10._kurtosis,0.23059474926166712,2
338,mfcc_sma_de.10._iqr2.3,-0.787884588178746,2
339,mfcc_sma_de.11._linregc2,-1.4152856295953748,2
340,mfcc_sma_de.11._linregerrQ,-0.9722351796069761,2
341,mfcc_sma_de.11._kurtosis,-0.7801180587550585,2
342,mfcc_sma_de.12._min,0.25810455004726984,2
343,mfcc_sma_de.12._linregc2,-0.7587848024566752,2
344,mfcc_sma_de.12._linregerrQ,-0.42344735209869155,2
345,mfcc_sma_de.12._skewness,1.0464673550737587,2
346,mfcc_sma_de.12._kurtosis,-0.3382172292849335,2
347,mfcc_sma_de.12._iqr2.3,-1.0852240127703288,2
348,lspFreq_sma_de.0._min,-0.47182987700450507,2
349,lspFreq_sma_de.1._linregerrQ,-1.9935148925658233,2
350,lspFreq_sma_de.2._amean,0.32499156865611356,2
351,lspFreq_sma_de.2._kurtosis,0.7580213470480841,2
352,lspFreq_sma_de.3._amean,0.22692877676755363,2
353,lspFreq_sma_de.4._max,0.14184988947177568,2
354,lspFreq_sma_de.4._range,0.06801198249651086,2
355,lspFreq_sma_de.4._kurtosis,0.9856276106503628,2
356,lspFreq_sma_de.5._linregc1,-0.3512277730864741,2
357,lspFreq_sma_de.7._min,0.908199158291771,2
358,lspFreq_sma_de.7._linregc1,-0.5918442910689197,2
359,pcm_zcr_sma_de_skewness,-0.9173865467125522,2
360,pcm_zcr_sma_de_kurtosis,0.670990273208373,2
361,voiceProb_sma_de_linregerrQ,-1.6998439897788795,2
362,voiceProb_sma_de_kurtosis,-0.479742463362391,2
363,voiceProb_sma_de_quartile1,-0.41070398394269736,2
364,voiceProb_sma_de_iqr2.3,0.4179575658138177,2
365,F0_sma_de_skewness,-0.6862297687834704,2
366,F0_sma_de_quartile2,0.8700322003354515,2
367,F0_sma_de_quartile3,1.012769974884102,2
368,F0env_sma_de_kurtosis,-0.9648261548685847,2
369,F0env_sma_de_quartile1,0.9846130522435075,2
370,F0env_sma_de_iqr1.2,-0.9422852437542414,2
371,pcm_intensity_sma_minPos,-0.6508952597148892,3
372,pcm_intensity_sma_kurtosis,-0.7505720202896632,3
373,pcm_loudness_sma_iqr1.2,-1.0714502175524419,3
374,pcm_loudness_sma_iqr2.3,0.12274307007855578,3
375,mfcc_sma.1._quartile2,0.8243317031981288,3
376,mfcc_sma.1._iqr1.2,1.430988287763956,3
377,mfcc_sma.2._linregc2,0.461490661884739,3
378,mfcc_sma.2._linregerrQ,0.469539347306537,3
379,mfcc_sma.2._stddev,0.44199157377447573,3
380,mfcc_sma.2._kurtosis,-0.9548832781540324,3
381,mfcc_sma.2._iqr2.3,0.469652994578062,3
382,mfcc_sma.3._range,-0.6522253309524724,3
383,mfcc_sma.3._minPos,1.116627829081354,3
384,mfcc_sma.3._linregc2,-0.21957496539631194,3
